EXV1.DE_log_returns,EXV2.DE_log_returns,EXV3.DE_log_returns,EXV5.DE_log_returns,EXV6.DE_log_returns,EXV1.DE_log_volume_change,EXV2.DE_log_volume_change,EXV3.DE_log_volume_change,EXV5.DE_log_volume_change,EXV6.DE_log_volume_change,CL=F_log_returns,GC=F_log_returns,CL=F_log_volume_change,GC=F_log_volume_change,log_change_eu_hcpi,eu_interest_rates_z_score,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
-0.02165192470195566,-0.018934371835867117,0.0025162294445062816,-0.036788890978523996,-0.030233404150327,-0.7392849857327547,-1.1464040755188984,-1.1653245014926317,-0.4477595797381535,-0.06770753160536686,0.00966509796931391,-0.012449527012390521,0.07926591884134532,8.090138467894212,0.002587323564950954,-0.23891955703264223,0,0,0,0,1,0,0,0,0,0,0,0
-0.012670187873978656,-0.02768744147564888,-0.02088062245217448,-0.029287926681983028,-0.031176796617985857,1.2348790561299645,0.3555220661677636,0.2782147844976039,0.2514768863238536,-0.45633803887499835,-0.019593663184159435,-0.018327320137363923,0.24238477777271836,-4.241877913515928,-0.00029819591692560355,-0.2414705800089081,0,0,0,0,0,1,0,0,0,0,0,0
0.005168043047894301,0.010611479658370693,-0.01349260693484336,0.017417423959929554,0.004936124452380564,-0.4434584905194062,0.5364817722967175,-0.40182874046478045,0.1025578242697528,0.6547522674623554,0.013939230068843667,0.009375334623932134,-0.015366130987560095,-1.5059680117891252,-0.00029819591692560355,-0.2414705800089081,0,0,0,0,0,1,0,0,0,0,0,0
-0.017635652344687815,-0.0008337786599816682,-0.010166749982789061,-0.02334613170990143,-0.016882394677462,-0.7643720388474232,-0.10694272340907332,1.0353903703485579,-0.47997382368024183,-0.09664932775708666,-0.005854302494513336,0.01907376289109388,-0.404746573798539,-0.3643511854001697,-0.00029819591692560355,-0.2414705800089081,0,0,0,0,0,1,0,0,0,0,0,0
0.04417409997854374,0.04005468878600843,0.019945287704296932,0.04679050161824547,-0.0010016967359101933,1.1649342949019834,-0.05398271217205283,0.3564372775795551,0.6862487194423652,-0.07796107714375877,0.0003354655764794666,-0.024091440833937366,0.12112165879211216,0.2806521665235228,-0.00029819591692560355,-0.2414705800089081,0,0,0,0,0,1,0,0,0,0,0,0
-0.04303419450725859,-0.038665443650671004,-0.04687430028360591,-0.039876685182890614,-0.04905339767333458,-0.6730502440697131,0.7252493231930531,-0.89073618056053,-0.183192836507387,-0.596312641722398,-0.046336372723859945,-0.008476461823921822,-0.09233517086332392,0.43500678720863933,-0.00468338258267343,-0.24495058303258258,0,0,0,0,0,0,1,0,0,0,0,0
0.003411811209865215,0.015153950681163743,0.007172810506181106,-0.017541500119541416,-0.027216536942134707,0.6813849237144027,-0.6410273143142584,0.2826353408171079,0.4789608056787091,0.6823329659781421,-0.0764482355730856,-0.004567637483820256,0.5895334614493932,0.0758188365573513,-0.00468338258267343,-0.24495058303258258,0,0,0,0,0,0,1,0,0,0,0,0
0.052071651819070267,0.057510117184003416,0.03832910259008041,0.011118870234515292,0.04226019099900395,-0.11550768318385099,0.1683296454725218,-0.8332545401161345,-0.011866185945892721,-0.379019106547667,-0.035707784143253984,-0.02262590718441329,-0.3094502152971438,-1.8305993025443188,-0.00468338258267343,-0.24495058303258258,0,0,0,0,0,0,1,0,0,0,0,0
-0.018336815053624125,-0.022176403015922226,-0.01902036024747351,-0.03242413987925518,-0.09925031604252871,-0.34912662131410244,0.43260867298103217,0.8929127097376288,-0.5680377155917157,0.5710204765568836,-0.05555300893094738,-0.0416765218187755,-0.23261321850337535,0.8423350710450745,-0.00468338258267343,-0.24495058303258258,0,0,0,0,0,0,1,0,0,0,0,0
-8.932430491464545e-05,0.0013338634452102227,-0.007710204296045694,-0.021324452003732012,0.027878977486477927,-0.2531182633873243,1.6492064573988057,-3.6460650094405307,-0.8818902848140389,-0.6317439094889491,-0.02141590300089707,0.008530250145707548,0.18342009365040657,6.124015982118909,-0.00468338258267343,-0.24495058303258258,0,0,0,0,0,0,1,0,0,0,0,0
