Date,EXV1.DE,EXV2.DE,EXV3.DE,EXV5.DE,EXV6.DE
2015-08-26,13.276838302612305,22.544851303100586,27.21813201904297,36.11741256713867,20.29314613342285
2015-08-27,13.799631118774414,23.35414695739746,28.196474075317383,37.221282958984375,21.786314010620117
2015-08-28,13.775869369506836,23.442564010620117,28.353364944458008,37.00482177734375,22.17522621154785
2015-08-31,13.68624496459961,23.292951583862305,28.113405227661133,36.6080207824707,21.918270111083984
2015-09-01,13.287022590637207,22.62646484375,27.60577392578125,35.677303314208984,20.814016342163086
2015-09-02,13.312826156616211,22.701271057128906,27.485788345336914,35.453651428222656,20.6473388671875
2015-09-03,13.59255313873291,23.286142349243164,28.325685501098633,36.63688659667969,21.647411346435547
2015-09-04,13.194002151489258,22.871292114257812,27.70730209350586,35.677303314208984,20.536218643188477
2015-09-07,13.217768669128418,23.08211898803711,27.873432159423828,36.045257568359375,20.93208122253418
2015-09-08,13.436393737792969,23.360952377319336,28.16877555847168,37.019256591796875,21.48073387145996
2015-09-09,13.670629501342773,23.653383255004883,28.325685501098633,37.538726806640625,22.091890335083008
2015-09-10,13.443182945251465,23.26573944091797,28.085710525512695,37.293426513671875,21.605745315551758
2015-09-11,13.336586952209473,22.68087387084961,27.781139373779297,37.033687591552734,21.4321231842041
2015-09-14,13.177033424377441,22.612857818603516,27.84575080871582,36.961544036865234,21.307111740112305
2015-09-15,13.343371391296387,22.640071868896484,28.159547805786133,37.56758499145508,21.452957153320312
2015-09-16,13.416020393371582,22.884897232055664,28.436437606811523,37.85618209838867,21.855758666992188
2015-09-17,13.431640625,22.830486297607422,28.362606048583984,37.96440505981445,21.52935028076172
2015-09-18,13.058215141296387,22.551654815673828,27.91035270690918,36.77396011352539,21.05709457397461
2015-09-21,13.239495277404785,22.810081481933594,28.03956413269043,35.229984283447266,20.90430450439453
2015-09-22,12.818549156188965,22.191204071044922,27.448877334594727,32.63264846801758,19.779220581054688
2015-09-23,12.682760238647461,22.211610794067383,27.356578826904297,32.92124557495117,19.8695068359375
2015-09-24,12.4621000289917,21.755956649780273,26.96892738342285,31.78851318359375,19.18889617919922
2015-09-25,12.821941375732422,22.463245391845703,27.77190589904785,32.60377502441406,19.293071746826172
2015-09-28,12.4621000289917,21.885168075561523,27.190444946289062,31.413349151611328,17.897140502929688
2015-09-29,12.41457462310791,21.558727264404297,27.18121337890625,31.333984375,18.195772171020508
2015-09-30,12.701767921447754,21.953168869018555,27.93804359436035,32.37291717529297,18.82776641845703
2015-10-01,12.716704368591309,21.42270851135254,27.60577392578125,32.28634262084961,18.952774047851562
2015-10-02,12.81175708770752,21.42270851135254,27.71653175354004,32.28634262084961,19.24445915222168
2015-10-05,13.239495277404785,22.170806884765625,28.510282516479492,33.0655403137207,20.3278751373291
2015-10-06,13.30263900756836,22.30002212524414,28.667179107666016,33.71487045288086,20.501495361328125
2015-10-07,13.422812461853027,22.211610794067383,28.593338012695312,34.75380325317383,21.53628921508789
2015-10-08,13.348130226135254,22.095996856689453,28.68563461303711,35.02076721191406,21.633527755737305
2015-10-09,13.436393737792969,22.211610794067383,28.676406860351562,35.73501968383789,22.40441131591797
2015-10-12,13.341334342956543,22.170806884765625,28.621034622192383,36.131839752197266,21.98076629638672
